Date,AZO,BKNG,CMG,NVR,ORLY
2000-06-09,27.625,267.0,,55.5,6.6875
2000-06-12,28.0,246.375,,54.75,6.71875
2000-06-13,28.0625,246.75,,54.25,6.609375
2000-06-14,28.75,258.0,,55.5,6.75
2000-06-15,28.875,252.75,,55.5,6.71875
2000-06-16,26.5,252.75,,55.375,6.8125
2000-06-19,26.8125,257.25,,55.0,6.875
2000-06-20,26.375,270.375,,55.125,6.71875
2000-06-21,26.1875,264.0,,55.0,6.78125
2000-06-22,25.9375,264.0,,54.25,6.75
2000-06-23,24.5625,234.75,,53.875,6.0625
2000-06-26,24.3125,226.125,,54.375,6.0
2000-06-27,24.1875,228.375,,55.3125,5.875
2000-06-28,24.5,237.0,,55.875,6.34375
2000-06-29,23.75,199.875,,57.75,6.3125
2000-06-30,22.0,213.0,,57.0,6.5625
2000-07-03,22.625,222.0,,57.0,6.625
2000-07-05,23.75,222.0,,57.5,6.6875
2000-07-06,23.8125,216.0,,57.75,6.5625
2000-07-07,24.3125,222.0,,59.0,6.84375
2000-07-10,24.375,222.75,,60.125,7.09375
2000-07-11,24.25,194.25,,59.625,6.9375
2000-07-12,23.9375,195.75,,59.375,7.21875
2000-07-13,23.5,211.5,,59.125,7.1875
2000-07-14,23.8125,229.875,,59.5,7.1875
2000-07-17,23.5,234.0,,59.75,7.21875
2000-07-18,23.8125,223.5,,59.75,7.15625
2000-07-19,23.5625,225.0,,59.375,6.90625
2000-07-20,23.4375,237.0,,60.25,6.875
2000-07-21,23.1875,237.0,,61.375,6.75
2000-07-24,23.0625,183.0,,61.125,6.75
2000-07-25,23.0,180.0,,59.875,6.84375
2000-07-26,23.0,169.125,,59.0,6.8125
2000-07-27,22.875,144.375,,58.75,6.9375
2000-07-28,22.75,138.75,,59.1875,6.75
2000-07-31,22.8125,135.75,,59.75,6.75
2000-08-01,22.6875,147.375,,61.375,7.25
2000-08-02,23.0,146.25,,61.875,7.25
2000-08-03,22.9375,140.25,,63.5,7.25
2000-08-04,22.8125,142.5,,64.0,7.71875
2000-08-07,22.75,142.5,,66.125,7.71875
2000-08-08,22.875,159.375,,71.875,7.90625
2000-08-09,22.625,149.625,,70.75,7.65625
2000-08-10,22.75,141.0,,67.0,7.65625
2000-08-11,22.0,137.25,,69.25,7.5625
2000-08-14,22.0625,138.0,,72.0,7.75
2000-08-15,22.25,144.375,,70.625,7.78125
2000-08-16,22.0625,150.0,,70.75,7.84375
2000-08-17,22.0,146.625,,70.375,7.84375
2000-08-18,22.0,150.375,,70.25,7.6875
2000-08-21,21.875,150.0,,71.25,7.625
2000-08-22,21.875,147.75,,71.125,7.375
2000-08-23,21.625,147.0,,69.75,7.4375
2000-08-24,21.75,155.25,,70.0,7.625
2000-08-25,21.8125,156.75,,69.625,7.6875
2000-08-28,21.6875,157.125,,69.875,7.625
2000-08-29,22.0,160.125,,70.25,7.625
2000-08-30,22.0,162.0,,70.5,7.65625
2000-08-31,22.0,155.625,,71.25,7.59375
2000-09-01,22.125,153.75,,71.5,7.4375
2000-09-05,22.5,153.75,,71.9375,7.375
2000-09-06,23.125,160.5,,71.1875,7.21875
2000-09-07,22.625,148.875,,73.875,7.1875
2000-09-08,22.875,152.625,,75.5,7.125
2000-09-11,22.875,157.125,,77.25,7.03125
2000-09-12,22.8125,162.0,,78.5,7.1875
2000-09-13,22.5625,158.25,,78.5,7.09375
2000-09-14,22.25,158.25,,78.0,7.125
2000-09-15,21.875,155.625,,78.0,6.875
2000-09-18,22.0,150.75,,77.5,6.875
2000-09-19,21.375,150.0,,77.375,6.875
2000-09-20,21.125,136.5,,77.5625,6.875
2000-09-21,21.0,123.75,,79.6875,6.96875
2000-09-22,21.5625,118.875,,78.5,6.875
2000-09-25,21.8125,120.0,,78.25,6.8125
2000-09-26,22.4375,109.125,,78.94999694824219,6.8125
2000-09-27,22.3125,60.375,,79.02999877929688,6.9375
2000-09-28,22.375,62.25,,79.0999984741211,6.875
2000-09-29,22.375,69.0,,80.19999694824219,6.875
2000-10-02,22.0625,63.375,,81.25,7.0
2000-10-03,22.125,59.25,,81.44000244140625,7.0
2000-10-04,22.5625,54.0,,79.5,7.03125
2000-10-05,23.1875,34.125,,78.5999984741211,7.03125
2000-10-06,23.625,27.75,,76.5,7.03125
2000-10-09,24.375,33.5625,,75.94999694824219,7.0
2000-10-10,24.25,39.0,,76.0,7.0625
2000-10-11,24.125,32.0625,,78.19999694824219,7.03125
2000-10-12,23.4375,30.375,,79.05000305175781,7.0
2000-10-13,23.5,31.125,,79.25,7.0625
2000-10-16,24.5,33.75,,79.5,7.0625
2000-10-17,23.875,30.0,,80.11000061035156,7.0625
2000-10-18,23.75,24.75,,79.5,7.0625
2000-10-19,24.125,30.0,,79.0999984741211,7.1875
2000-10-20,24.0625,30.375,,80.75,7.0625
2000-10-23,24.0,31.875,,82.6500015258789,7.0625
2000-10-24,24.1875,32.0625,,83.5,7.125
2000-10-25,24.4375,31.6875,,86.0,7.125
2000-10-26,24.625,30.375,,87.5,7.4375
2000-10-27,24.6875,31.125,,89.0,7.8125
2000-10-30,25.4375,31.6875,,96.5,7.914062976837158
2000-10-31,26.0625,32.8125,,94.5,8.5
2000-11-01,26.4375,33.75,,99.5,8.625
2000-11-02,26.75,37.5,,99.62999725341797,8.75
2000-11-03,25.9375,25.875,,100.12000274658203,8.75
2000-11-06,26.125,26.25,,101.0,8.8125
2000-11-07,26.0,25.5,,102.4000015258789,8.71875
2000-11-08,26.25,19.3125,,103.26000213623047,8.820313453674316
2000-11-09,25.4375,18.75,,97.0,8.78125
2000-11-10,25.3125,18.0,,95.5,8.25
2000-11-13,26.0,18.0,,93.5,8.21875
2000-11-14,26.5,18.0,,97.05000305175781,8.375
2000-11-15,26.5,16.5,,99.5,8.625
2000-11-16,26.0625,15.75,,94.0,8.6875
2000-11-17,26.25,15.0,,95.0,8.84375
2000-11-20,26.375,14.625,,90.75,9.0625
2000-11-21,26.875,13.5,,86.80000305175781,9.1875
2000-11-22,26.0625,13.3125,,81.6500015258789,9.3125
2000-11-24,26.25,14.625,,82.20999908447266,9.3125
2000-11-27,26.1875,14.625,,86.75,9.25
2000-11-28,26.1875,13.5,,88.94999694824219,9.09375
2000-11-29,25.875,13.125,,89.19999694824219,8.3125
2000-11-30,25.3125,12.75,,89.51000213623047,8.125
2000-12-01,25.4375,13.78125,,90.5,8.46875
2000-12-04,25.5625,12.1875,,91.80000305175781,8.1875
2000-12-05,25.6875,12.0,,92.12999725341797,8.5625
2000-12-06,25.4375,10.5,,98.0,8.65625
2000-12-07,25.0,10.125,,98.0,8.71875
2000-12-08,25.125,12.0,,101.0,8.75
2000-12-11,24.9375,13.125,,107.75,9.21875
2000-12-12,25.125,13.125,,99.5,10.0
2000-12-13,24.9375,13.125,,100.5,10.1875
2000-12-14,25.1875,12.0,,102.2699966430664,10.65625
2000-12-15,25.4375,10.875,,102.27999877929688,10.625
2000-12-18,25.75,9.375,,104.5,10.71875
2000-12-19,26.0625,8.8125,,105.75,10.875
2000-12-20,25.625,7.3125,,101.19999694824219,10.875
2000-12-21,26.0,7.3125,,101.25,10.875
2000-12-22,26.6875,6.9375,,105.6500015258789,11.28125
2000-12-26,27.0625,6.75,,107.25,11.53125
2000-12-27,27.125,6.375,,112.5,11.8125
2000-12-28,27.125,7.5,,120.5,12.0625
2000-12-29,27.5625,7.3125,,118.9000015258789,12.46875
2001-01-02,27.75,7.875,,112.75,11.875
2001-01-03,27.875,8.4375,,113.3499984741211,11.8125
2001-01-04,28.75,8.4375,,119.0,12.75
2001-01-05,28.5,9.9375,,119.12999725341797,12.25
2001-01-08,28.25,9.0,,129.5,12.4375
2001-01-09,28.1875,9.5625,,130.5,12.1875
2001-01-10,28.1875,11.4375,,126.5199966430664,12.21875
2001-01-11,28.5,12.375,,124.75,12.46875
2001-01-12,28.1875,15.1875,,124.5,12.34375
2001-01-16,28.6875,18.5625,,125.0,12.1875
2001-01-17,28.8125,18.75,,125.25,12.6875
2001-01-18,28.5,14.25,,127.01000213623047,12.4375
2001-01-19,27.8125,16.5,,117.0,11.625
2001-01-22,25.875,15.0,,103.0,11.625
2001-01-23,25.5,15.1875,,103.5,11.25
2001-01-24,25.5,15.1875,,113.0,10.25
2001-01-25,25.75,15.375,,114.5,10.0
2001-01-26,26.4375,15.375,,113.0,10.375
2001-01-29,26.450000762939453,15.1875,,113.0,10.5
2001-01-30,26.520000457763672,16.3125,,111.75,10.875
2001-01-31,25.969999313354492,15.75,,114.5,10.9375
2001-02-01,25.639999389648438,15.5625,,115.05999755859375,10.5
2001-02-02,25.510000228881836,15.75,,114.0,10.6875
2001-02-05,25.450000762939453,15.5625,,111.5,10.25
2001-02-06,25.139999389648438,16.5,,123.0,10.46875
2001-02-07,24.600000381469727,15.9375,,131.75,10.5
2001-02-08,24.709999084472656,16.875,,129.75,10.375
2001-02-09,24.600000381469727,15.5625,,127.5,9.125
2001-02-12,24.75,16.125,,128.44000244140625,7.75
2001-02-13,25.5,15.9375,,138.25,9.5
2001-02-14,25.510000228881836,15.0,,137.25,9.375
2001-02-15,25.8700008392334,15.0,,144.0,9.875
2001-02-16,25.049999237060547,15.75,,142.39999389648438,9.625
2001-02-20,25.549999237060547,15.5625,,138.5500030517578,9.6875
2001-02-21,24.5,13.875,,136.0,9.375
2001-02-22,24.440000534057617,11.8125,,133.0,9.0
2001-02-23,24.3700008392334,12.9375,,130.0,9.1875
2001-02-26,24.420000076293945,15.1875,,136.0,9.5
2001-02-27,25.209999084472656,15.75,,143.1999969482422,9.5
2001-02-28,25.0,15.1875,,144.0,9.375
2001-03-01,24.850000381469727,14.8125,,143.25,8.9375
2001-03-02,25.559999465942383,15.0,,145.25,8.9375
2001-03-05,26.06999969482422,15.375,,153.5,9.0625
2001-03-06,25.799999237060547,15.375,,157.0,8.9375
2001-03-07,26.459999084472656,15.375,,160.25,9.0625
2001-03-08,27.229999542236328,15.1875,,157.5,9.25
2001-03-09,27.18000030517578,13.3125,,156.0,9.15625
2001-03-12,27.0,13.125,,150.00999450683594,9.125
2001-03-13,26.65999984741211,12.75,,150.5,9.25
2001-03-14,26.200000762939453,13.125,,149.0,9.1875
2001-03-15,26.5,13.3125,,149.0,9.375
2001-03-16,26.360000610351562,12.75,,150.6999969482422,9.3125
2001-03-19,26.450000762939453,12.1875,,150.0,9.3125
2001-03-20,26.850000381469727,12.5625,,153.5,9.25
2001-03-21,26.5,12.375,,154.5,9.25
2001-03-22,25.56999969482422,12.1875,,151.3000030517578,8.90625
2001-03-23,25.75,12.75,,155.5,9.125
2001-03-26,26.649999618530273,13.125,,160.5,8.84375
2001-03-27,27.100000381469727,12.375,,165.0,8.875
2001-03-28,26.5,12.375,,161.5,9.0625
2001-03-29,26.549999237060547,12.375,,165.0,9.0
2001-03-30,27.84000015258789,13.125,,163.0,9.09375
2001-04-02,27.700000762939453,16.125,,160.0,9.5625
2001-04-03,27.0,15.0,,161.10000610351562,9.5625
2001-04-04,27.139999389648438,15.1875,,164.0,9.375
2001-04-05,27.809999465942383,15.9375,,166.47000122070312,9.84375
2001-04-06,27.299999237060547,16.125,,163.88999938964844,9.9375
2001-04-09,27.920000076293945,16.440000534057617,,164.75,10.125
2001-04-10,28.709999084472656,17.34000015258789,,165.80999755859375,10.010000228881836
2001-04-11,29.139999389648438,18.1200008392334,,165.1199951171875,10.25
2001-04-12,28.559999465942383,18.0,,166.16000366210938,10.050000190734863
2001-04-16,28.549999237060547,18.1200008392334,,165.0500030517578,9.984999656677246
2001-04-17,28.760000228881836,17.81999969482422,,163.5,10.15999984741211
2001-04-18,29.0,18.899999618530273,,162.5,10.4350004196167
2001-04-19,28.899999618530273,19.6200008392334,,168.0,10.550000190734863
2001-04-20,29.549999237060547,21.600000381469727,,167.60000610351562,10.625
2001-04-23,29.43000030517578,19.079999923706055,,169.25,10.289999961853027
2001-04-24,29.34000015258789,19.559999465942383,,177.0,10.28499984741211
2001-04-25,29.149999618530273,20.81999969482422,,183.24000549316406,10.774999618530273
2001-04-26,29.5,22.440000534057617,,186.25999450683594,11.199999809265137
2001-04-27,30.06999969482422,23.579999923706055,,190.25,11.630000114440918
2001-04-30,30.5,26.15999984741211,,187.5,11.125
2001-05-01,31.260000228881836,33.0,,181.5,11.729999542236328
2001-05-02,31.34000015258789,41.400001525878906,,181.5500030517578,11.720000267028809
2001-05-03,30.950000762939453,34.20000076293945,,181.60000610351562,11.399999618530273
2001-05-04,30.639999389648438,33.0,,180.5,11.399999618530273
2001-05-07,30.700000762939453,30.600000381469727,,186.0,11.25
2001-05-08,30.6299991607666,30.65999984741211,,192.0,11.354999542236328
2001-05-09,30.31999969482422,27.899999618530273,,192.0500030517578,10.944999694824219
2001-05-10,30.75,28.200000762939453,,196.02999877929688,11.074999809265137
2001-05-11,31.049999237060547,28.440000534057617,,192.5,11.050000190734863
2001-05-14,31.280000686645508,24.0,,191.0,11.024999618530273
2001-05-15,31.549999237060547,24.600000381469727,,194.86000061035156,11.03499984741211
2001-05-16,31.260000228881836,24.899999618530273,,193.5,11.175000190734863
2001-05-17,31.799999237060547,27.899999618530273,,192.5,11.324999809265137
2001-05-18,32.04999923706055,28.6200008392334,,192.5,11.489999771118164
2001-05-21,32.97999954223633,29.940000534057617,,185.75,11.899999618530273
2001-05-22,33.099998474121094,33.119998931884766,,180.0,12.5
2001-05-23,32.33000183105469,31.5,,179.52000427246094,11.835000038146973
2001-05-24,32.40999984741211,30.0,,180.0500030517578,11.875
2001-05-25,32.75,30.600000381469727,,177.49000549316406,12.149999618530273
2001-05-29,32.970001220703125,30.0,,164.0,11.930000305175781
2001-05-30,32.70000076293945,27.899999618530273,,163.0,12.100000381469727
2001-05-31,32.900001525878906,28.5,,170.5500030517578,12.350000381469727
2001-06-01,33.349998474121094,31.5,,169.5,12.324999809265137
2001-06-04,33.349998474121094,30.65999984741211,,164.1199951171875,12.454999923706055
2001-06-05,33.369998931884766,32.34000015258789,,163.49000549316406,12.800000190734863
2001-06-06,33.599998474121094,36.599998474121094,,150.52999877929688,12.975000381469727
2001-06-07,33.33000183105469,39.779998779296875,,149.5,12.920000076293945
2001-06-08,32.70000076293945,45.060001373291016,,152.25,12.954999923706055
2001-06-11,32.91999816894531,42.0,,152.0,12.720000267028809
2001-06-12,32.70000076293945,42.18000030517578,,148.5,12.774999618530273
2001-06-13,33.97999954223633,42.84000015258789,,146.0,12.960000038146973
2001-06-14,34.959999084472656,43.86000061035156,,144.5,12.979999542236328
2001-06-15,36.75,45.060001373291016,,141.0,13.244999885559082
2001-06-18,37.5,47.099998474121094,,139.75,13.475000381469727
2001-06-19,37.79999923706055,43.97999954223633,,140.25,13.875
2001-06-20,38.150001525878906,42.599998474121094,,145.0,14.09000015258789
2001-06-21,38.34000015258789,42.84000015258789,,150.5,13.975000381469727
2001-06-22,37.400001525878906,43.380001068115234,,151.25,12.800000190734863
2001-06-25,37.33000183105469,44.400001525878906,,148.10000610351562,12.975000381469727
2001-06-26,37.290000915527344,44.400001525878906,,151.0,13.050000190734863
2001-06-27,37.849998474121094,45.060001373291016,,152.0,13.274999618530273
2001-06-28,37.869998931884766,46.79999923706055,,152.5,13.800000190734863
2001-06-29,36.95000076293945,48.47999954223633,,148.0,13.925000190734863
2001-07-02,37.310001373291016,52.439998626708984,,149.0,13.930000305175781
2001-07-03,38.029998779296875,54.900001525878906,,150.0,14.109999656677246
2001-07-05,37.72999954223633,48.47999954223633,,152.5,14.345000267028809
2001-07-06,37.0099983215332,43.79999923706055,,156.22999572753906,13.789999961853027
2001-07-09,37.20000076293945,46.2599983215332,,152.02999877929688,13.800000190734863
2001-07-10,37.380001068115234,46.5,,151.86000061035156,14.0
2001-07-11,39.400001525878906,44.81999969482422,,151.5,14.0
2001-07-12,43.150001525878906,47.099998474121094,,155.5,14.6850004196167
