Date,AZO,BKNG,CMG,NVR,ORLY
2000-11-08,26.6875,19.5,,103.26000213623047,9.3125
2000-11-09,25.4375,19.3125,,102.0,8.90625
2000-11-10,26.25,20.0625,,96.18000030517578,8.34375
2000-11-13,26.5625,18.375,,96.5999984741211,8.6875
2000-11-14,26.75,18.5625,,102.0,8.9375
2000-11-15,26.75,16.5,,100.44999694824219,8.75
2000-11-16,26.1875,16.5,,94.44000244140625,8.875
2000-11-17,27.0,15.5625,,96.5,9.3125
2000-11-20,26.9375,14.625,,91.25,9.34375
2000-11-21,27.1875,13.875,,87.45999908447266,9.40625
2000-11-22,26.25,13.6875,,81.75,9.40625
2000-11-24,26.3125,15.1875,,86.5,9.5
2000-11-27,27.3125,15.0,,90.08000183105469,9.375
2000-11-28,26.3125,13.875,,89.19999694824219,9.4375
2000-11-29,26.0625,15.375,,93.30000305175781,8.5
2000-11-30,25.8125,15.0,,91.0,8.3125
2000-12-01,25.875,14.625,,92.37999725341797,9.0
2000-12-04,26.0625,12.5625,,92.1500015258789,8.554688453674316
2000-12-05,26.125,12.1875,,103.9800033569336,8.8125
2000-12-06,25.6875,10.6875,,98.0,8.75
2000-12-07,25.3125,11.25,,101.0,8.78125
2000-12-08,25.4375,14.625,,107.75,9.1875
2000-12-11,25.125,13.5,,109.6500015258789,10.09375
2000-12-12,25.3125,13.3125,,99.5,11.03125
2000-12-13,25.0,13.125,,106.4000015258789,11.03125
2000-12-14,25.75,12.375,,102.27999877929688,11.0
2000-12-15,25.6875,10.875,,103.75,11.0
2000-12-18,26.3125,9.375,,108.98999786376953,10.96875
2000-12-19,26.1875,9.1875,,106.05000305175781,11.125
2000-12-20,26.125,7.5,,101.19999694824219,11.03125
2000-12-21,26.75,7.6875,,105.45999908447266,11.34375
2000-12-22,27.25,7.6875,,107.0,11.5
2000-12-26,27.25,6.75,,113.05000305175781,12.125
2000-12-27,27.5,8.4375,,122.4000015258789,12.25
2000-12-28,27.625,7.875,,124.5999984741211,12.46875
2000-12-29,28.5,7.875,,123.5999984741211,13.375
2001-01-02,27.875,8.4375,,116.5999984741211,12.1875
2001-01-03,28.75,10.875,,119.5999984741211,12.9375
2001-01-04,29.0,11.625,,121.0,12.875
2001-01-05,28.5625,10.3125,,124.5,12.90625
2001-01-08,28.625,9.375,,132.97999572753906,12.53125
2001-01-09,28.4375,10.875,,131.5,12.46875
2001-01-10,28.875,12.375,,127.75,12.625
2001-01-11,28.625,15.5625,,125.0999984741211,12.5625
2001-01-12,28.8125,17.8125,,127.5199966430664,12.4375
2001-01-16,29.0,21.0,,125.0,12.8125
2001-01-17,29.5625,20.0625,,127.75,12.71875
2001-01-18,28.8125,17.625,,127.75,12.75
2001-01-19,28.5625,16.6875,,118.5,11.625
2001-01-22,26.25,16.3125,,109.4000015258789,11.96875
2001-01-23,26.8125,15.75,,114.25,11.40625
2001-01-24,26.125,16.125,,115.33000183105469,10.59375
2001-01-25,26.75,15.5625,,115.80000305175781,10.65625
2001-01-26,26.75,15.75,,114.0999984741211,10.71875
2001-01-29,27.079999923706055,15.75,,113.75,11.0
2001-01-30,26.799999237060547,17.8125,,113.8499984741211,11.0
2001-01-31,26.030000686645508,15.9375,,115.0,11.25
2001-02-01,25.75,17.0625,,118.0,11.375
2001-02-02,25.790000915527344,15.75,,114.37000274658203,10.6875
2001-02-05,25.5,16.5,,123.0,10.5
2001-02-06,25.139999389648438,17.8125,,133.39999389648438,10.84375
2001-02-07,25.239999771118164,16.125,,133.50999450683594,11.0
2001-02-08,24.84000015258789,18.375,,131.5,10.53125
2001-02-09,24.770000457763672,16.5,,129.39999389648438,9.96875
2001-02-12,25.3700008392334,16.6875,,139.0,10.0
2001-02-13,25.760000228881836,15.9375,,138.25,9.625
2001-02-14,25.950000762939453,15.375,,144.0,10.0625
2001-02-15,26.020000457763672,18.0,,147.75,10.03125
2001-02-16,25.850000381469727,15.75,,142.60000610351562,9.75
2001-02-20,25.68000030517578,16.3125,,138.6999969482422,9.96875
2001-02-21,24.5,14.4375,,137.25,9.53125
2001-02-22,24.459999084472656,12.1875,,135.0,9.5
2001-02-23,24.65999984741211,15.375,,135.75,9.71875
2001-02-26,25.6200008392334,17.25,,144.75,9.71875
2001-02-27,25.399999618530273,16.5,,145.75,9.59375
2001-02-28,25.260000228881836,16.125,,147.25,9.46875
2001-03-01,26.0,15.375,,147.0,9.15625
2001-03-02,26.200000762939453,15.375,,152.92999267578125,9.21875
2001-03-05,26.139999389648438,15.5625,,155.5,9.25
2001-03-06,26.479999542236328,16.5,,163.4199981689453,9.0625
2001-03-07,27.40999984741211,15.75,,162.4499969482422,9.25
2001-03-08,27.899999618530273,15.5625,,158.02999877929688,9.375
2001-03-09,27.600000381469727,14.4375,,158.02999877929688,9.25
2001-03-12,27.079999923706055,13.3125,,151.5,9.21875
2001-03-13,27.399999618530273,14.25,,154.0,9.46875
2001-03-14,26.530000686645508,13.125,,150.25,9.5
2001-03-15,26.719999313354492,13.875,,154.0500030517578,9.375
2001-03-16,26.809999465942383,12.75,,150.6999969482422,9.375
2001-03-19,26.950000762939453,12.9375,,154.0,9.53125
2001-03-20,26.969999313354492,12.75,,154.0,9.28125
2001-03-21,26.719999313354492,13.125,,156.0,9.46875
2001-03-22,26.540000915527344,12.75,,156.0,8.90625
2001-03-23,26.6299991607666,13.875,,159.9499969482422,9.3125
