Date,AZO,BKNG,CMG,NVR,ORLY
2000-09-05,23.5625,177.75,,72.625,7.53125
2000-09-06,23.6875,176.625,,73.5,7.5
2000-09-07,23.3125,165.75,,75.4375,7.5
2000-09-08,23.5625,160.5,,77.5625,7.625
2000-09-11,23.625,165.0,,78.75,7.5
2000-09-12,23.25,171.0,,79.125,7.4375
2000-09-13,23.5625,169.5,,79.75,7.34375
2000-09-14,22.5625,171.0,,79.125,7.375
2000-09-15,22.5625,166.875,,79.0,7.3125
2000-09-18,23.0,162.0,,78.40625,7.21875
2000-09-19,22.3125,156.375,,77.5625,7.0625
2000-09-20,21.5625,153.0,,79.875,7.148437976837158
2000-09-21,22.375,137.25,,79.875,7.25
2000-09-22,22.6875,131.25,,79.3125,7.21875
2000-09-25,22.8125,133.875,,79.19999694824219,7.15625
2000-09-26,22.8125,122.625,,79.6500015258789,7.125
2000-09-27,22.9375,72.0,,79.62999725341797,7.1875
2000-09-28,22.875,74.625,,80.75,7.34375
2000-09-29,23.0,71.625,,81.25,7.625
2000-10-02,22.6875,72.375,,82.1500015258789,7.625
2000-10-03,23.25,67.125,,82.0,7.3125
2000-10-04,23.5,60.0,,81.4000015258789,7.4375
2000-10-05,24.125,43.5,,79.5999984741211,7.4375
2000-10-06,25.5,34.5,,81.0,7.21875
2000-10-09,25.3125,41.25,,76.5,7.3125
2000-10-10,24.8125,42.75,,78.1500015258789,7.3125
2000-10-11,25.25,40.5,,80.0,7.21875
2000-10-12,24.1875,35.25,,80.0999984741211,7.28125
2000-10-13,25.0,39.0,,79.94000244140625,7.75
2000-10-16,25.375,40.125,,80.25,7.75
2000-10-17,25.125,36.0,,80.5999984741211,7.3125
2000-10-18,24.5625,32.25,,80.12999725341797,7.3125
2000-10-19,25.3125,33.75,,80.55000305175781,7.25
2000-10-20,24.75,40.5,,82.80000305175781,7.25
2000-10-23,24.8125,37.125,,83.5,7.25
2000-10-24,25.0,36.0,,85.0,7.28125
2000-10-25,25.0,33.75,,87.5,7.9375
2000-10-26,25.4375,33.0,,88.93000030517578,8.0
2000-10-27,25.75,35.25,,95.5,8.03125
2000-10-30,26.25,34.5,,106.0,9.40625
2000-10-31,27.0,36.0,,103.4000015258789,9.0
2000-11-01,27.125,40.125,,103.4000015258789,9.0
2000-11-02,28.0,42.5625,,102.5,8.9375
2000-11-03,27.875,29.25,,103.0,9.15625
2000-11-06,26.625,28.875,,113.19999694824219,9.125
2000-11-07,26.5625,27.375,,105.0,8.9375
2000-11-08,26.875,26.0625,,106.19000244140625,9.40625
2000-11-09,26.75,21.1875,,102.26000213623047,9.25
